home_team,visitor_team,visitor_points,home_points,visitor_fgm,home_fgm,visitor_ORtg,home_ORtg,visitor_DRtg,home_DRtg,total_points
Utah Jazz,Portland Trail Blazers,93.0,78.0,34.0,31.0,116.25000000000001,92.4170616113744,97.5,110.18957345971563,171.0
Indiana Pacers,San Antonio Spurs,76.0,86.0,29.0,30.0,92.90953545232274,103.06807286673059,105.13447432762837,91.08341323106424,162.0
New Orleans Pelicans,Miami Heat,84.0,110.0,32.0,43.0,96.15384615384616,122.33096085409252,125.91575091575092,93.41637010676156,194.0
Atlanta Hawks,New York Knicks,91.0,89.0,33.0,32.0,95.14847344207445,95.00426985482493,93.05729820158929,97.13919726729291,180.0
Brooklyn Nets,Oklahoma City Thunder,90.0,76.0,36.0,25.0,91.91176470588235,78.35051546391753,77.61437908496733,92.78350515463917,166.0
Sacramento Kings,Phoenix Suns,71.0,63.0,24.0,22.0,84.28300094966762,75.39492580181904,74.78632478632478,84.96888463379607,134.0
Memphis Grizzlies,Detroit Pistons,70.0,73.0,25.0,29.0,81.05604446503011,85.84195672624647,84.52987494210282,82.31420507996236,143.0
Cleveland Cavaliers,Chicago Bulls,86.0,81.0,30.0,33.0,108.257804632427,93.1891394385642,101.96374622356497,98.94155545329038,167.0
Denver Nuggets,Boston Celtics,69.0,82.0,26.0,33.0,81.67613636363636,95.03940658321743,97.06439393939394,79.97218358831711,151.0
Los Angeles Lakers,Philadelphia 76ers,79.0,96.0,31.0,32.0,91.47753589624827,106.66666666666667,111.162575266327,87.77777777777777,175.0
Toronto Raptors,Minnesota Timberwolves,103.0,92.0,34.0,35.0,116.51583710407239,103.83747178329573,104.07239819004523,116.2528216704289,195.0
San Antonio Spurs,Washington Wizards,90.0,95.0,35.0,36.0,96.98275862068965,102.85838025119098,102.37068965517241,97.444781290602,185.0
Miami Heat,Charlotte Hornets,94.0,90.0,35.0,34.0,103.79858657243817,98.03921568627452,99.38162544169612,102.39651416122004,184.0
Atlanta Hawks,Portland Trail Blazers,85.0,68.0,32.0,28.0,92.55226480836237,71.0405348934392,74.0418118466899,88.800668616799,153.0
Milwaukee Bucks,Dallas Mavericks,81.0,78.0,31.0,31.0,90.08007117437722,89.57280661460726,86.74377224199287,93.01791456132293,159.0
Houston Rockets,Golden State Warriors,81.0,87.0,30.0,26.0,88.23529411764706,90.02483443708608,94.77124183006536,83.81622516556291,168.0
New York Knicks,Utah Jazz,90.0,85.0,37.0,31.0,110.89206505667816,100.52034058656577,104.7313947757516,106.4333017975402,175.0
Orlando Magic,Memphis Grizzlies,56.0,86.0,17.0,31.0,71.68458781362007,106.7527308838133,110.08704557091653,69.5134061569017,142.0
LA Clippers,Sacramento Kings,78.0,88.0,31.0,33.0,88.15551537070525,101.28913443830572,99.45750452079565,89.77900552486189,166.0
Chicago Bulls,Los Angeles Lakers,69.0,60.0,25.0,21.0,81.67613636363636,68.7442713107241,71.02272727272727,79.05591200733272,129.0
Detroit Pistons,New Orleans Pelicans,97.0,105.0,37.0,36.0,102.92869269949068,118.13681368136815,111.41765704584041,109.13591359135914,202.0
Oklahoma City Thunder,Toronto Raptors,82.0,92.0,27.0,33.0,96.42521166509877,109.9952175992348,108.18438381937912,98.0392156862745,174.0
Cleveland Cavaliers,Indiana Pacers,88.0,93.0,32.0,36.0,101.8047200370199,103.93383996423782,107.58907913003239,98.34599910594545,181.0
Philadelphia 76ers,Washington Wizards,87.0,75.0,30.0,26.0,97.27191413237925,82.70842523158358,83.8550983899821,95.94177326863695,162.0
Boston Celtics,Charlotte Hornets,80.0,100.0,32.0,38.0,90.37505648441031,115.63367252543941,112.96882060551287,92.50693802035153,180.0
Dallas Mavericks,Golden State Warriors,71.0,91.0,28.0,32.0,83.25515947467167,107.66682442025557,106.70731707317074,84.00378608613346,162.0
Denver Nuggets,Milwaukee Bucks,83.0,90.0,31.0,33.0,96.46675964667595,109.11736178467505,104.60251046025104,100.63045586808923,173.0
Phoenix Suns,Orlando Magic,53.0,71.0,17.0,27.0,68.22863027806385,86.41674780915287,91.40061791967044,64.50827653359299,124.0
Minnesota Timberwolves,Brooklyn Nets,69.0,78.0,25.0,30.0,77.4932614555256,82.66214497668504,87.6010781671159,73.12420517168292,147.0
Houston Rockets,LA Clippers,90.0,104.0,36.0,34.0,93.75,113.88523872098118,108.33333333333333,98.5545335085414,194.0
Portland Trail Blazers,San Antonio Spurs,89.0,95.0,34.0,30.0,99.33035714285715,102.54749568221071,106.02678571428572,96.07081174438687,184.0
Miami Heat,Utah Jazz,90.0,98.0,38.0,30.0,98.5977212971078,111.11111111111111,107.36196319018406,102.04081632653062,188.0
Chicago Bulls,Atlanta Hawks,101.0,93.0,36.0,35.0,114.61643213799364,110.08522727272727,105.53790285973672,119.55492424242425,194.0
Memphis Grizzlies,Sacramento Kings,94.0,80.0,36.0,34.0,115.87771203155819,99.35419771485346,98.61932938856015,116.74118231495281,174.0
New York Knicks,Los Angeles Lakers,109.0,92.0,36.0,33.0,117.40629039207238,100.0,99.0952175786299,118.4782608695652,201.0
Washington Wizards,LA Clippers,89.0,74.0,35.0,26.0,101.22838944494997,86.81370248709527,84.16742493175614,104.41107461285782,163.0
Cleveland Cavaliers,Sacramento Kings,84.0,96.0,29.0,34.0,89.171974522293,108.94235133908306,101.91082802547771,95.32455742169768,180.0
Houston Rockets,Brooklyn Nets,102.0,109.0,39.0,38.0,100.95011876484561,106.32071790870074,107.87806809184481,99.49278189621538,211.0
Dallas Mavericks,Chicago Bulls,95.0,83.0,32.0,31.0,115.17943743937924,95.7544993077988,100.63045586808923,109.59852330410705,178.0
Minnesota Timberwolves,Detroit Pistons,64.0,59.0,24.0,27.0,74.17709782104775,65.2654867256637,68.3820120537784,70.79646017699115,123.0
Indiana Pacers,Atlanta Hawks,107.0,101.0,40.0,39.0,110.6743897393463,103.65353037766832,104.46834919321472,109.8111658456486,208.0
Denver Nuggets,Toronto Raptors,85.0,77.0,29.0,31.0,101.96737044145874,95.39147670961347,92.37044145873321,105.30227948463826,162.0
Charlotte Hornets,Golden State Warriors,69.0,87.0,28.0,33.0,84.64180569185477,105.3268765133172,106.72227674190384,83.53510895883778,156.0
New Orleans Pelicans,Miami Heat,110.0,106.0,41.0,36.0,115.25565800502935,110.60100166944909,111.06454316848283,114.77462437395658,216.0
Boston Celtics,New York Knicks,75.0,82.0,28.0,32.0,98.7881981032666,109.27505330490403,108.00842992623814,99.94669509594883,157.0
Oklahoma City Thunder,Memphis Grizzlies,92.0,85.0,34.0,31.0,99.05254091300604,93.4065934065934,91.51593453919035,101.0989010989011,177.0
Phoenix Suns,Philadelphia 76ers,88.0,86.0,30.0,30.0,100.87116001834022,97.37318840579711,98.57863365428703,99.6376811594203,174.0
Milwaukee Bucks,San Antonio Spurs,75.0,83.0,29.0,35.0,87.49416705552963,94.23251589464124,96.82687820811947,85.14986376021798,158.0
Los Angeles Lakers,LA Clippers,69.0,82.0,24.0,29.0,79.82415548357243,93.99358092618066,94.86348912540491,79.09215955983494,151.0
Orlando Magic,Utah Jazz,75.0,70.0,26.0,28.0,83.63068688670829,76.15317667536988,78.05530776092773,81.59268929503916,145.0
Portland Trail Blazers,Atlanta Hawks,69.0,95.0,24.0,38.0,75.69109258446687,100.04212299915756,104.21237384817903,72.66217354675653,164.0
Indiana Pacers,Brooklyn Nets,79.0,116.0,29.0,40.0,86.35767380848273,128.09187279151942,126.80367293397464,87.23498233215548,195.0
New Orleans Pelicans,New York Knicks,102.0,83.0,39.0,28.0,111.2565445026178,93.13285457809695,90.53228621291449,114.4524236983842,185.0
Dallas Mavericks,Washington Wizards,92.0,96.0,35.0,34.0,99.6102208748376,105.12483574244416,103.9411000433088,100.74463425317566,188.0
Phoenix Suns,San Antonio Spurs,55.0,90.0,22.0,33.0,66.74757281553397,107.81025395304265,109.22330097087378,65.88404408241495,145.0
Denver Nuggets,Minnesota Timberwolves,83.0,71.0,31.0,30.0,94.27532939572922,82.29021789522484,80.64516129032258,96.1984237366713,154.0
Oklahoma City Thunder,Orlando Magic,85.0,87.0,28.0,32.0,94.40248778320746,101.54061624649859,96.62372278987115,99.2063492063492,172.0
Golden State Warriors,Sacramento Kings,69.0,67.0,30.0,23.0,82.18199142448785,79.5346628679962,79.79990471653169,81.90883190883191,136.0
LA Clippers,Atlanta Hawks,97.0,81.0,35.0,34.0,112.79069767441861,90.52302190433616,94.18604651162791,108.40411265087171,178.0
Chicago Bulls,Detroit Pistons,72.0,66.0,27.0,22.0,88.97676717745921,79.40327237728584,81.56203657933762,86.62175168431183,138.0
Houston Rockets,Cleveland Cavaliers,92.0,87.0,33.0,26.0,100.34904013961605,91.30982367758186,94.89528795811518,96.55751469353484,179.0
Charlotte Hornets,Toronto Raptors,87.0,84.0,33.0,30.0,98.55006796556411,92.10526315789474,95.151789759855,95.39473684210526,171.0
Boston Celtics,Miami Heat,72.0,74.0,27.0,29.0,86.37236084452975,95.26261585993821,88.77159309021113,92.68795056642635,146.0
Milwaukee Bucks,Philadelphia 76ers,91.0,89.0,35.0,32.0,97.22222222222223,97.20401922236785,95.08547008547009,99.38837920489296,180.0
Utah Jazz,Memphis Grizzlies,92.0,86.0,35.0,32.0,111.38014527845037,104.82691370063384,104.11622276029055,112.1404193076548,178.0
Los Angeles Lakers,Detroit Pistons,78.0,101.0,26.0,39.0,83.87096774193549,110.55166374781086,108.6021505376344,85.37653239929948,179.0
Cleveland Cavaliers,Toronto Raptors,68.0,82.0,25.0,27.0,77.62557077625571,99.08168197196713,93.60730593607308,82.1652972450459,150.0
Portland Trail Blazers,Boston Celtics,80.0,95.0,29.0,36.0,98.4251968503937,119.52692501258177,116.87992125984252,100.65425264217413,175.0
Memphis Grizzlies,Philadelphia 76ers,73.0,82.0,29.0,29.0,83.52402745995423,100.09765625,93.82151029748283,89.111328125,155.0
Los Angeles Lakers,Cleveland Cavaliers,109.0,112.0,37.0,41.0,110.01211142511103,110.27963765261914,113.03996770286638,107.32571878692399,221.0
Portland Trail Blazers,Memphis Grizzlies,92.0,97.0,32.0,32.0,100.0,110.42805100182149,105.43478260869566,104.735883424408,189.0
Los Angeles Lakers,Portland Trail Blazers,91.0,73.0,38.0,27.0,109.42760942760943,81.80188256387271,87.78258778258778,101.97220977140296,164.0
Charlotte Hornets,Boston Celtics,97.0,104.0,36.0,34.0,84.58318800139519,93.55883411299028,90.68712940355772,87.26160489384671,201.0
Toronto Raptors,Portland Trail Blazers,104.0,122.0,37.0,34.0,92.85714285714286,113.5517498138496,108.92857142857142,96.79821295606851,226.0
Golden State Warriors,Minnesota Timberwolves,114.0,110.0,40.0,44.0,102.5179856115108,101.17733627667403,98.92086330935251,104.85651214128036,224.0
San Antonio Spurs,Miami Heat,100.0,104.0,35.0,37.0,91.84423218221896,94.64870768110667,95.51800146950772,91.00837277029487,204.0
Boston Celtics,Charlotte Hornets,112.0,115.0,38.0,42.0,104.82965181579932,109.27404028886356,107.63758891800823,106.42341315089321,227.0
Chicago Bulls,New Orleans Pelicans,116.0,128.0,44.0,49.0,100.55478502080445,111.42061281337048,110.95700416088765,100.974930362117,244.0
Los Angeles Lakers,Denver Nuggets,124.0,107.0,40.0,40.0,112.31884057971013,95.16186410530061,96.92028985507247,110.2810387762362,231.0
Philadelphia 76ers,Orlando Magic,114.0,120.0,45.0,38.0,105.86924219910847,116.68611435239207,111.44130757800892,110.85180863477247,234.0
Washington Wizards,New York Knicks,124.0,121.0,39.0,40.0,103.6096256684492,95.33564450047274,101.10294117647058,97.69933816577372,245.0
Atlanta Hawks,New Orleans Pelicans,102.0,116.0,38.0,48.0,85.88750421017177,97.54456777665658,97.67598518019534,85.77194752774975,218.0
Phoenix Suns,Sacramento Kings,106.0,102.0,39.0,33.0,104.61902881958154,102.78113663845225,100.67114093959732,106.8117694478033,208.0
Charlotte Hornets,Miami Heat,113.0,122.0,39.0,42.0,104.24354243542436,113.67871785314946,112.5461254612546,105.29258292955647,235.0
Boston Celtics,Cleveland Cavaliers,102.0,95.0,33.0,35.0,100.27526543452616,96.07605177993528,93.3936295713724,103.15533980582525,197.0
Houston Rockets,Memphis Grizzlies,115.0,131.0,40.0,39.0,106.52093367914041,120.13939838591344,121.34123749536865,105.46588407923699,246.0
Utah Jazz,Toronto Raptors,90.0,105.0,34.0,36.0,79.95735607675905,94.32267337405678,93.28358208955224,80.84800574919151,195.0
Los Angeles Lakers,Denver Nuggets,113.0,111.0,40.0,43.0,101.32711621233861,98.78960484158064,99.53371592539455,100.56959772160911,224.0
Brooklyn Nets,New York Knicks,107.0,102.0,38.0,37.0,97.20203488372093,96.84770224078999,92.65988372093024,101.59513862514243,209.0
Oklahoma City Thunder,Detroit Pistons,97.0,91.0,39.0,30.0,98.17813765182186,94.47674418604652,92.10526315789474,100.70598006644519,188.0
Milwaukee Bucks,Chicago Bulls,82.0,116.0,33.0,44.0,79.39581719597211,114.21819614021267,112.31603408210688,80.74044899566758,198.0
LA Clippers,Minnesota Timberwolves,101.0,128.0,29.0,49.0,90.89272858171346,118.38697743248244,115.19078473722102,93.41472438031816,229.0
Houston Rockets,Indiana Pacers,110.0,100.0,40.0,36.0,99.60159362549801,91.07468123861567,90.54690329590727,100.18214936247722,210.0
Los Angeles Lakers,Sacramento Kings,123.0,128.0,45.0,41.0,104.84145925673371,113.07420494699647,109.10330719399933,108.65724381625441,251.0
Dallas Mavericks,Philadelphia 76ers,120.0,114.0,44.0,38.0,109.28961748633881,105.94795539033457,103.82513661202186,111.52416356877323,234.0
Washington Wizards,Miami Heat,114.0,121.0,35.0,44.0,106.7016098839386,111.13152094048495,113.25346312242606,104.70242468772962,235.0
New York Knicks,New Orleans Pelicans,100.0,106.0,36.0,39.0,83.19467554076539,88.42175508842176,88.18635607321131,83.41675008341676,206.0
Memphis Grizzlies,Atlanta Hawks,110.0,120.0,37.0,39.0,98.14418272662384,105.74550581600282,107.06638115631692,96.93338033133591,230.0
Minnesota Timberwolves,Oklahoma City Thunder,113.0,101.0,43.0,35.0,107.16995447647952,93.24224519940917,95.78907435508346,104.3205317577548,214.0
San Antonio Spurs,Detroit Pistons,93.0,117.0,31.0,46.0,95.014303228443,118.03874092009686,119.53412341642829,93.82566585956415,210.0
Phoenix Suns,Portland Trail Blazers,115.0,93.0,37.0,33.0,117.15566422167889,92.26190476190477,94.74327628361858,114.08730158730158,208.0
Golden State Warriors,Sacramento Kings,94.0,122.0,34.0,47.0,91.0499806276637,117.17249327698809,118.17125145292522,90.28044563964656,216.0
Cleveland Cavaliers,Boston Celtics,102.0,113.0,35.0,39.0,97.58897818599311,110.09353078721746,108.1132797550708,99.37646141855028,215.0
Memphis Grizzlies,Indiana Pacers,104.0,109.0,36.0,38.0,86.92744901370779,96.49433427762038,91.10665329321297,92.06798866855523,213.0
Los Angeles Lakers,LA Clippers,103.0,87.0,37.0,35.0,96.47808167853128,79.32166301969364,81.49119520419632,93.90955506929248,190.0
Oklahoma City Thunder,Atlanta Hawks,94.0,113.0,30.0,38.0,86.17528419508618,98.39777081156392,103.59369270260359,81.85301288749565,207.0
San Antonio Spurs,Houston Rockets,108.0,93.0,37.0,34.0,103.60706062931698,90.7848496680984,89.21719109746739,105.42756735650136,201.0
Minnesota Timberwolves,Milwaukee Bucks,125.0,107.0,42.0,39.0,118.10279667422525,103.80287155607294,101.0959939531368,121.26503686457121,232.0
Portland Trail Blazers,Utah Jazz,123.0,112.0,41.0,41.0,118.40585290720063,106.87022900763358,107.8167115902965,117.36641221374046,235.0
Philadelphia 76ers,Dallas Mavericks,115.0,112.0,38.0,45.0,102.82546494992846,102.52654705236178,100.14306151645206,105.27279384840718,227.0
Cleveland Cavaliers,Indiana Pacers,111.0,102.0,43.0,40.0,111.58021712907116,99.96079968639748,102.5331724969843,108.78087024696197,213.0
Charlotte Hornets,Chicago Bulls,104.0,110.0,37.0,43.0,95.02923976608187,98.00427655024947,100.51169590643273,92.65858873841768,214.0
Detroit Pistons,Brooklyn Nets,110.0,108.0,44.0,41.0,103.30578512396693,103.68663594470047,101.42749812171299,105.60675883256529,218.0
Miami Heat,Orlando Magic,89.0,90.0,34.0,33.0,82.89865871833085,84.80964945344893,83.83010432190761,83.86732001507727,179.0
New York Knicks,Washington Wizards,110.0,98.0,42.0,34.0,102.57366654233495,90.84167593622544,91.38381201044386,101.96514645902855,208.0
Golden State Warriors,Phoenix Suns,117.0,109.0,42.0,41.0,118.85412433969931,108.86935677187375,110.7273466070703,116.85976827806633,226.0
Oklahoma City Thunder,Milwaukee Bucks,115.0,119.0,40.0,41.0,95.6738768718802,102.233676975945,99.00166389351082,98.79725085910653,234.0
LA Clippers,Denver Nuggets,103.0,109.0,37.0,41.0,98.20747520976354,104.8076923076923,103.92829900839055,99.03846153846155,212.0
Detroit Pistons,Washington Wizards,102.0,97.0,39.0,31.0,102.65700483091787,94.39470611132737,97.62479871175523,99.26041261191124,199.0
Toronto Raptors,Brooklyn Nets,91.0,118.0,33.0,40.0,78.74697127033575,103.11080041943377,102.11145725164417,79.51765117091925,209.0
Orlando Magic,Memphis Grizzlies,86.0,102.0,31.0,36.0,85.4191497814859,103.44827586206897,101.31108462455303,87.2210953346856,188.0
Atlanta Hawks,San Antonio Spurs,127.0,130.0,48.0,49.0,125.59335443037973,130.0,128.56012658227846,127.0,257.0
Miami Heat,New Orleans Pelicans,128.0,140.0,44.0,50.0,113.75755421258444,118.56368563685638,124.42232492001422,108.40108401084012,268.0
Chicago Bulls,Indiana Pacers,89.0,104.0,38.0,38.0,86.81232930159969,100.1926782273603,101.44362075692548,85.74181117533719,193.0
Portland Trail Blazers,Phoenix Suns,83.0,116.0,32.0,43.0,86.53044203502918,114.57921770051365,120.93411175979982,81.98340576847096,199.0
Los Angeles Lakers,Golden State Warriors,113.0,123.0,42.0,39.0,92.74458305975048,102.29540918163673,100.95206828627707,93.97870924817033,236.0
New Orleans Pelicans,Toronto Raptors,134.0,119.0,53.0,46.0,116.72473867595818,108.29996359665091,103.65853658536585,121.95121951219512,253.0
Sacramento Kings,Utah Jazz,132.0,93.0,51.0,32.0,121.81616832779622,80.67314365024288,85.8250276854928,114.50381679389312,225.0
Dallas Mavericks,Charlotte Hornets,123.0,118.0,41.0,37.0,115.0823353293413,108.77581120943954,110.40419161676647,113.38495575221239,241.0
Cleveland Cavaliers,Detroit Pistons,129.0,110.0,48.0,40.0,123.9907727797001,106.71323244082267,105.72856593617838,125.14551804423748,239.0
Orlando Magic,San Antonio Spurs,100.0,81.0,34.0,33.0,99.36406995230524,79.03981264637002,80.48489666136724,97.5800156128025,181.0
New York Knicks,Brooklyn Nets,113.0,107.0,40.0,38.0,115.82615826158262,107.12855426511814,109.67609676096761,113.1357629154986,220.0
Memphis Grizzlies,Houston Rockets,121.0,103.0,37.0,36.0,123.36867862969005,100.8617312965139,105.0163132137031,118.48805327066196,224.0
Miami Heat,Atlanta Hawks,113.0,119.0,42.0,42.0,98.70719776380153,104.34935110487548,103.94828791055207,99.0880392844616,232.0
Chicago Bulls,Denver Nuggets,98.0,93.0,35.0,38.0,96.19159795838242,89.56086286594761,91.28386336866903,94.37596302003082,191.0
Milwaukee Bucks,Minnesota Timberwolves,121.0,143.0,38.0,49.0,103.38345864661656,123.53144436765722,122.18045112781957,104.52660677263303,264.0
Portland Trail Blazers,Sacramento Kings,115.0,118.0,38.0,39.0,110.02678913126675,111.57337367624811,112.89705319556067,108.73676248108926,233.0
Golden State Warriors,Los Angeles Lakers,119.0,105.0,40.0,35.0,112.2218030931724,97.25824379399776,99.01923802338742,110.22600963319746,224.0
Boston Celtics,Philadelphia 76ers,87.0,105.0,34.0,42.0,81.21732636295744,99.847850893876,98.02091112770725,82.73107645492584,192.0
